상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,상권_구분_코드_명,자치구_코드_명,행정동_코드,행정동_코드_명,유형,유효수요,공급밀도,동일유형_중앙_공급밀도,공급갭,행정동_폐업률,전체_점포_수,당월_매출_금액,당월_매출_건수,갭점수,안정성점수,종합점수
3000669,목상권669,CS100000,한식음식점,발달상권,목구19,11000273,목273동,발달상권형,0.723997628565297,18.31434679469466,49.41110599792287,0.07462505654360961,2.1382369824963394,104,331515181,12299,0.0653,0.7327,0.3323
3000670,목상권670,CS100001,중식음식점,전통시장,목구20,11000274,목274동,전통시장형,0.4556090406116982,31.64744268440051,38.88271265954563,0.5733214992318397,4.84289819651655,169,148239433,17696,0.5696,0.3946,0.4996
3000671,목상권671,CS100002,일식음식점,관광특구,목구21,11000275,목275동,관광특구형,0.575076725679093,35.61108802334968,30.349212810547087,0.12882426085241586,4.845389275126231,19,507085618,37552,0.1201,0.3943,0.2298
3000672,목상권672,CS100003,양식음식점,골목상권,목구22,11000276,목276동,유입 집중형,0.35677783540532204,31.128053537479552,30.226045008227285,0.6480648335699521,0.4046955545345714,89,684037850,2732,0.6452,0.9494,0.7669
3000673,목상권673,CS100004,분식전문점,발달상권,목구23,11000277,목277동,청년 밀집형,0.1283065769428528,43.76547995388502,47.1624213145613,0.10054785654183818,6.899334930355279,68,252275440,44621,0.0915,0.1375,0.1099
3000674,목상권674,CS100005,패스트푸드점,전통시장,목구24,11000278,목278동,가족 주거형,0.558549066439981,48.65323556546504,39.17776945273172,0.46998352970727375,6.855341465441666,82,185517825,38773,0.4651,0.143,0.3363
3000675,목상권675,CS100006,제과점,관광특구,목구0,11000279,목279동,일반 주거·생활형,0.7280963599174277,34.63211746516879,41.15455126114057,0.32000364592926894,6.053924846565003,90,575314503,26615,0.3134,0.2432,0.2853
3000676,목상권676,CS100007,커피-음료,골목상권,목구1,11000280,목280동,발달상권형,0.2680235043663301,5.993747919791945,36.19363439399977,0.6306911496456593,3.7930281055807384,34,707533752,31441,0.6276,0.5258,0.5869
3000677,목상권677,CS100008,치킨전문점,발달상권,목구2,11000281,목281동,전통시장형,0.5903500127335924,22.854335960492595,51.20879548738816,0.8751723215856703,7.625660178287005,127,510284249,12596,0.8748,0.0467,0.5436
3000678,목상권678,CS100009,호프-간이주점,전통시장,목구3,11000282,목282동,관광특구형,0.37493860215668434,20.543934783607853,57.78710626094947,0.2550451128217093,4.887082003782999,187,811710690,8591,0.2477,0.3891,0.3043
3000679,목상권679,CS100010,반찬가게,관광특구,목구4,11000283,목283동,유입 집중형,0.5038586666112079,46.06829945161679,53.2683969546492,0.5689321029671337,3.046040426390962,8,70566042,13433,0.5651,0.6192,0.5867
3000680,목상권680,CS100000,한식음식점,골목상권,목구5,11000284,목284동,청년 밀집형,0.8166221164425729,23.89607326133803,31.44500239536148,0.8946622008380324,5.035014298147557,100,934524629,3739,0.8945,0.3706,0.6849
3000681,목상권681,CS100001,중식음식점,발달상권,목구6,11000285,목285동,가족 주거형,0.3403944247752404,30.455752861137743,49.490417549494296,0.16217897970440645,6.8666201835971625,33,661616808,29816,0.1538,0.1416,0.1489
3000682,목상권682,CS100002,일식음식점,전통시장,목구7,11000286,목286동,일반 주거·생활형,0.5333228839303238,19.319368667691318,43.49079463576148,0.837919960684727,1.687378777004902,8,229800557,4989,0.8371,0.7891,0.8179
3000683,목상권683,CS100003,양식음식점,관광특구,목구8,11000287,목287동,발달상권형,0.4284097419204918,19.841099373461688,51.18602805295397,0.6350214388213019,0.10761120901418941,32,554480112,13105,0.632,0.9865,0.7738
3000684,목상권684,CS100004,분식전문점,골목상권,목구9,11000288,목288동,전통시장형,0.6041772916364755,5.0043318246346935,59.646810772199984,0.1506621472121997,7.9147000675743495,84,630653664,9266,0.1422,0.0106,0.0896
3000685,목상권685,CS100005,패스트푸드점,발달상권,목구10,11000289,목289동,관광특구형,0.1313150705455486,4.541320697603104,29.187464208248706,0.05480232906275594,0.23187749784981282,70,283230270,12477,0.0453,0.971,0.4156
3000686,목상권686,CS100006,제과점,전통시장,목구11,11000290,목290동,유입 집중형,0.21042338194370844,37.213346417646314,54.95177798421629,0.7435846555548005,2.389776084844698,116,484168742,5848,0.7417,0.7012,0.7255
3000687,목상권687,CS100007,커피-음료,관광특구,목구12,11000291,목291동,청년 밀집형,0.4524384110096012,6.930180418247215,27.318120998520783,0.09806124494677858,1.0603342412918177,94,512465770,34894,0.089,0.8674,0.4004
3000688,목상권688,CS100008,치킨전문점,골목상권,목구13,11000292,목292동,가족 주거형,0.29367113116277827,23.019987696842865,23.6834865605729,0.6968233026789746,6.893734320865715,185,123952823,21611,0.6945,0.1382,0.472
3000689,목상권689,CS100009,호프-간이주점,발달상권,목구14,11000293,목293동,일반 주거·생활형,0.4398941053023983,46.09165911542273,37.03231041342896,0.3106919891298396,0.6693869418676801,122,843245275,14975,0.304,0.9163,0.5489
3000690,목상권690,CS100010,반찬가게,전통시장,목구15,11000294,목294동,발달상권형,0.25408321966304825,24.263016954105698,32.496720472762945,0.5105650561733033,4.949071372590339,76,680944070,28544,0.5061,0.3813,0.4562
3000691,목상권691,CS100000,한식음식점,관광특구,목구16,11000295,목295동,전통시장형,0.4206803253578194,2.7616502109903984,27.659657279228483,0.022064563359953368,1.2708137462122178,132,132136585,22631,0.0122,0.8411,0.3438
3000692,목상권692,CS100001,중식음식점,골목상권,목구17,11000296,목296동,관광특구형,0.21811424131057416,10.119308566095945,26.734213547843947,0.2515718038710224,1.1533752329652431,44,163027189,14183,0.2442,0.8558,0.4888
3000693,목상권693,CS100002,일식음식점,발달상권,목구18,11000297,목297동,유입 집중형,0.15139821975321976,40.31400767193317,53.44486328678014,0.4062418421574452,7.098234486682376,78,344353151,4717,0.4006,0.1126,0.2854
3000694,목상권694,CS100003,양식음식점,전통시장,목구19,11000298,목298동,청년 밀집형,0.3546492075896515,28.602527132404006,48.05548010202264,0.14371492103785818,0.5151631023638918,83,884253015,39542,0.1352,0.9356,0.4554
3000695,목상권695,CS100004,분식전문점,관광특구,목구20,11000299,목299동,가족 주거형,0.36026494093722955,11.873761795019806,56.91423316761931,0.02100525542610871,1.5318127280008271,11,595499626,642,0.0111,0.8085,0.3301
3000696,목상권696,CS100005,패스트푸드점,골목상권,목구21,11000300,목300동,일반 주거·생활형,0.30939078253375873,40.803501311722485,57.459817439232566,0.6740331797068666,0.47260140274134965,141,812592471,34381,0.6714,0.9409,0.7792
3000697,목상권697,CS100006,제과점,발달상권,목구22,11000301,목301동,발달상권형,0.3910296419347804,45.1404494778254,32.671751688748095,0.35509585482508405,7.6287919598761755,196,96741911,6419,0.3489,0.0463,0.2279
3000698,목상권698,CS100007,커피-음료,전통시장,목구23,11000302,목302동,전통시장형,0.3582091381955042,21.306059754347494,47.05562289741539,0.29012312448579713,5.876006279141637,91,329671006,22079,0.2832,0.2654,0.2761
3000699,목상권699,CS100008,치킨전문점,관광특구,목구24,11000303,목303동,관광특구형,0.3309006592821584,25.524942329103425,52.43354166995846,0.7965451162829524,5.028607683352895,144,215548547,6538,0.7953,0.3714,0.6257
3000700,목상권700,CS100009,호프-간이주점,골목상권,목구0,11000304,목304동,유입 집중형,0.4207510027005791,14.671186508449951,55.57966209823587,0.8941137983306106,1.1980139886246848,84,378959391,36101,0.8939,0.8502,0.8764
3000701,목상권701,CS100010,반찬가게,발달상권,목구1,11000305,목305동,청년 밀집형,0.5259021988822619,24.066172841586816,38.044741571001055,0.8525289012892364,7.589587487458447,35,730242799,5704,0.8519,0.0512,0.5316
3000702,목상권702,CS100000,한식음식점,전통시장,목구2,11000306,목306동,가족 주거형,0.3844704963660088,25.82268113581831,47.631070304754665,0.7875677657126341,7.342964807697704,153,79460122,46468,0.7862,0.082,0.5045
3000703,목상권703,CS100001,중식음식점,관광특구,목구3,11000307,목307동,일반 주거·생활형,0.11993648494294792,26.97300620153706,49.78937183603601,0.869754773262375,7.392992652020558,160,650689827,17137,0.8693,0.0758,0.5519
3000704,목상권704,CS100002,일식음식점,골목상권,목구4,11000308,목308동,발달상권형,0.554310102371048,16.291675621225593,32.08589612465984,0.8904662746334986,5.433998975014675,15,725813300,38070,0.8903,0.3207,0.6625
3000705,목상권705,CS100003,양식음식점,발달상권,목구5,11000309,목309동,전통시장형,0.21921238771333254,16.15528439804634,25.500331168661056,0.4997020306011495,3.874546136344441,12,435160459,19860,0.4951,0.5156,0.5033
3000706,목상권706,CS100004,분식전문점,전통시장,목구6,11000310,목310동,관광특구형,0.3719011119009382,38.057850322276295,35.64221345866556,0.21552818459210163,4.865133119758655,105,318069024,40825,0.2078,0.3918,0.2814
3000707,목상권707,CS100005,패스트푸드점,관광특구,목구7,11000311,목311동,유입 집중형,0.4127912963967704,49.67806354120604,47.285081828483825,0.11486827346133928,2.6286409000492323,48,718760915,4525,0.106,0.6714,0.3322
3000708,목상권708,CS100006,제과점,골목상권,목구8,11000312,목312동,청년 밀집형,0.717761064607525,10.803631683444953,55.00025214571004,0.4921947555053745,6.078321459384034,33,929557609,44550,0.4875,0.2401,0.3885
3000709,목상권709,CS100007,커피-음료,발달상권,목구9,11000313,목313동,가족 주거형,0.3171090073761178,5.237409331838274,29.857571905619228,0.719391474831256,1.046637998926962,33,939575640,15842,0.7173,0.8692,0.7781
3000710,목상권710,CS100008,치킨전문점,전통시장,목구10,11000314,목314동,일반 주거·생활형,0.14030977907586042,16.785355413415566,56.82243763161062,0.5641277893441686,6.186251887241421,153,941152938,13500,0.5603,0.2266,0.4268
3000711,목상권711,CS100009,호프-간이주점,관광특구,목구11,11000315,목315동,발달상권형,0.6661712286120944,5.7429586334974205,30.946869236165533,0.6606929806298433,5.322447162877502,131,517988747,12343,0.6579,0.3346,0.5286
3000712,목상권712,CS100010,반찬가게,골목상권,목구12,11000316,목316동,전통시장형,0.41967519258908814,41.68998401891857,37.1355204571661,0.7021097499245531,2.458994547522745,32,316825905,23623,0.6998,0.6926,0.6969
3000713,목상권713,CS100000,한식음식점,발달상권,목구13,11000317,목317동,관광특구형,0.49519233311235294,31.034941583722063,26.770173695999944,0.8435924375363466,6.168240189054471,193,20064868,37379,0.8429,0.2289,0.5973
3000714,목상권714,CS100001,중식음식점,전통시장,목구14,11000318,목318동,유입 집중형,0.4149086743763257,29.08264587243908,37.894356881076206,0.21755069530847995,2.0434086353269976,68,483816805,39675,0.2098,0.7445,0.4237
3000715,목상권715,CS100002,일식음식점,관광특구,목구15,11000319,목319동,청년 밀집형,0.10253160062063829,23.970754780835577,37.00596529812507,0.2818001361291288,1.8926875080769667,67,502188860,17156,0.2748,0.7634,0.4702
3000716,목상권716,CS100003,양식음식점,골목상권,목구16,11000320,목320동,가족 주거형,0.5606310533286256,47.674775753081285,23.837695253912553,0.17996200447578906,2.5793925570694345,88,674433231,33204,0.1718,0.6775,0.3741
3000717,목상권717,CS100004,분식전문점,발달상권,목구17,11000321,목321동,일반 주거·생활형,0.5338572240923252,2.997610871164035,53.27841846438746,0.022661055406015373,5.5261611912403446,102,48089736,30065,0.0128,0.3092,0.1314
3000718,목상권718,CS100005,패스트푸드점,전통시장,목구18,11000322,목322동,발달상권형,0.7693533311649524,6.33530426697698,24.572955869838253,0.29715210993640373,4.217360347668214,71,647979317,23615,0.2903,0.4728,0.3633
3000719,목상권719,CS100006,제과점,관광특구,목구19,11000323,목323동,전통시장형,0.11810233062545754,45.47786190694765,27.472744633116847,0.6133040157795273,3.836555183119069,65,594347575,45489,0.61,0.5204,0.5742
3000720,목상권720,CS100007,커피-음료,골목상권,목구20,11000324,목324동,관광특구형,0.28553455908770853,26.924107724876034,47.536338916138995,0.14606494075610163,5.8148100145595,134,824586644,19196,0.1376,0.2731,0.1918
3000721,목상권721,CS100008,치킨전문점,발달상권,목구21,11000325,목325동,유입 집중형,0.9494590468888806,21.745636113002444,25.272670177830175,0.7286288713333116,6.442267446365495,100,586907622,38162,0.7266,0.1946,0.5138
3000722,목상권722,CS100009,호프-간이주점,전통시장,목구22,11000326,목326동,청년 밀집형,0.09639058343706872,5.1389707860226785,36.587231912019014,0.3594621048647805,4.130314764891727,199,790726887,47792,0.3533,0.4837,0.4055
3000723,목상권723,CS100010,반찬가게,관광특구,목구23,11000327,목327동,가족 주거형,0.4481474659864871,2.8502052116156475,54.52140736752916,0.5363094514326888,0.09213832299552571,6,35539547,37970,0.5321,0.9885,0.7147
3000724,목상권724,CS100000,한식음식점,골목상권,목구24,11000328,목328동,일반 주거·생활형,0.16912607503601884,15.626340794202656,35.504939683699966,0.684908034288331,6.163653666053374,148,987714439,14335,0.6824,0.2295,0.5012
3000725,목상권725,CS100001,중식음식점,발달상권,목구0,11000329,목329동,발달상권형,0.3271522719255398,18.396759592824154,27.64398591983491,0.18090147305877338,7.447044084283487,112,204782955,19275,0.1728,0.069,0.1313
3000726,목상권726,CS100002,일식음식점,전통시장,목구1,11000330,목330동,전통시장형,0.799803314259008,12.94757069569635,59.208629214373296,0.8101399639634651,6.348540740063503,122,347521885,29720,0.809,0.2064,0.568
3000727,목상권727,CS100003,양식음식점,관광특구,목구2,11000331,목331동,관광특구형,0.541823107259675,28.140630037647156,45.13895879202242,0.0777005916891624,2.658198455512391,15,320949739,37309,0.0684,0.6677,0.3081
3000728,목상권728,CS100004,분식전문점,골목상권,목구3,11000332,목332동,유입 집중형,0.400763839762004,13.970045520481124,48.918542474055684,0.6007640307598997,4.241219744473219,155,136504996,39755,0.5973,0.4698,0.5463
3000729,목상권729,CS100005,패스트푸드점,발달상권,목구4,11000333,목333동,청년 밀집형,0.7838870256008519,11.450371310318763,23.029147589835027,0.17274483546257544,0.7938566019106146,60,87618986,17259,0.1645,0.9008,0.459
3000730,목상권730,CS100006,제과점,전통시장,목구5,11000334,목334동,가족 주거형,0.11445589288946843,24.475019626890866,53.107612228555055,0.6108179358558992,4.165830616883925,123,260682898,5505,0.6075,0.4792,0.5562
3000731,목상권731,CS100007,커피-음료,관광특구,목구6,11000335,목335동,일반 주거·생활형,0.7785105397762474,32.79500410519012,55.32698653902313,0.13461496822367822,5.783327889645239,17,480580118,39036,0.126,0.277,0.1864
3000732,목상권732,CS100008,치킨전문점,골목상권,목구7,11000336,목336동,발달상권형,0.22737553733475116,1.626459940786658,45.05537421205811,0.0840697566499177,4.539441132358085,188,893929357,43879,0.0749,0.4325,0.2179
3000733,목상권733,CS100009,호프-간이주점,발달상권,목구8,11000337,목337동,전통시장형,0.1832574357008644,14.668467685852187,44.725601337850605,0.6213720575396703,1.8520355012994711,193,345863945,5111,0.6182,0.7685,0.6783
3000734,목상권734,CS100010,반찬가게,전통시장,목구9,11000338,목338동,관광특구형,0.2102224859538329,19.743990036623153,36.13406529936129,0.6328313635412514,2.7964654943070606,108,592364981,4219,0.6297,0.6504,0.638
3000735,목상권735,CS100000,한식음식점,관광특구,목구10,11000339,목339동,유입 집중형,0.18331944499621525,26.452658699139167,28.001657555375182,0.5378930198617418,2.633645965437821,13,432741898,33721,0.5338,0.6708,0.5886
3000736,목상권736,CS100001,중식음식점,골목상권,목구11,11000340,목340동,청년 밀집형,0.06395724164139324,48.964229517001925,21.457755702180492,0.6352827004628524,3.3833083847767247,133,975835752,4443,0.6322,0.577,0.6101
3000737,목상권737,CS100002,일식음식점,발달상권,목구12,11000341,목341동,가족 주거형,0.38393736538487205,3.1802726673760966,25.309996103014146,0.20555048146277355,7.868199019507904,29,413671158,37839,0.1977,0.0164,0.1252
3000738,목상권738,CS100003,양식음식점,전통시장,목구13,11000342,목342동,일반 주거·생활형,0.28693759423206305,37.118056043450785,42.265340169167615,0.03140642340385302,4.2498150334009335,130,992270310,27825,0.0216,0.4687,0.2004
3000739,목상권739,CS100004,분식전문점,관광특구,목구14,11000343,목343동,발달상권형,0.31546157630956745,8.748881850041542,54.982600393082905,0.8976986898436716,6.17858991067998,31,158005670,13253,0.8976,0.2276,0.6296
3000740,목상권740,CS100005,패스트푸드점,골목상권,목구15,11000344,목344동,전통시장형,0.6617958247797635,6.1813528915693094,28.313106402726802,0.8809009973971815,6.2633369354310995,106,566629593,24808,0.8806,0.217,0.6152
3000741,목상권741,CS100006,제과점,발달상권,목구16,11000345,목345동,관광특구형,0.5217170830509468,12.090597880546305,42.44266524262153,0.3553082783122422,3.107876992724708,114,417939066,21890,0.3491,0.6115,0.4541
3000742,목상권742,CS100007,커피-음료,전통시장,목구17,11000346,목346동,유입 집중형,0.570527258116517,46.285400584078594,52.107249447520516,0.4090448764628562,6.470070834146874,109,417052862,21714,0.4035,0.1912,0.3186
3000743,목상권743,CS100008,치킨전문점,관광특구,목구18,11000347,목347동,청년 밀집형,0.19488700477546797,13.406521484893801,42.61261732803442,0.8710352024894324,5.625956286741662,29,302984514,48669,0.8706,0.2967,0.641
3000744,목상권744,CS100009,호프-간이주점,골목상권,목구19,11000348,목348동,가족 주거형,0.26587793309363356,41.57793442892156,59.02292763174231,0.46279112884803125,6.694687290276286,27,226824889,32097,0.4578,0.1631,0.3399
3000745,목상권745,CS100010,반찬가게,발달상권,목구20,11000349,목349동,일반 주거·생활형,0.7640635263578754,20.334939190439243,56.312722531787756,0.38713373044062543,1.8035949805373956,91,626319922,33677,0.3813,0.7745,0.5386
3000746,목상권746,CS100000,한식음식점,전통시장,목구21,11000350,목350동,발달상권형,0.3869679479233275,5.501644954436061,23.50380866774777,0.5021376982354928,4.137549795050547,63,200889814,2308,0.4976,0.4828,0.4917
3000747,목상권747,CS100001,중식음식점,관광특구,목구22,11000351,목351동,전통시장형,0.5104406358305819,18.06674926559185,20.458953064204927,0.06330480892807862,7.126205782592475,39,245006933,28918,0.0539,0.1091,0.076
3000748,목상권748,CS100002,일식음식점,골목상권,목구23,11000352,목352동,관광특구형,0.5243953730838787,44.598248490363325,34.118166185334914,0.4948358381971684,7.527044884187097,123,195643291,29274,0.4902,0.059,0.3177
3000749,목상권749,CS100003,양식음식점,발달상권,목구24,11000353,목353동,유입 집중형,0.7400893236916074,38.92647407241259,20.62223021441618,0.3596636772086396,4.579819921778559,39,597431985,28282,0.3535,0.4275,0.3831
3000750,목상권750,CS100004,분식전문점,전통시장,목구0,11000354,목354동,청년 밀집형,0.37310253497280166,48.22400351230025,50.92738070214338,0.6199080316246566,2.1503174061549064,161,92033980,35580,0.6167,0.7312,0.6625
3000751,목상권751,CS100005,패스트푸드점,관광특구,목구1,11000355,목355동,가족 주거형,0.2886658449299661,4.265094391930661,27.015579378415104,0.08380607744815263,3.5925588216017896,13,55802818,23908,0.0746,0.5509,0.2651
3000752,목상권752,CS100006,제과점,골목상권,목구2,11000356,목356동,일반 주거·생활형,0.4961787347334775,7.637208614688426,41.17200404245722,0.31277651567665715,0.27461996179519055,146,659504087,42231,0.3061,0.9657,0.5699
3000753,목상권753,CS100007,커피-음료,발달상권,목구3,11000357,목357동,발달상권형,0.1690190172435662,37.44397296650151,58.104359066501786,0.15255847732085437,7.645846211306975,44,768265644,17824,0.1441,0.0442,0.1041
3000754,목상권754,CS100008,치킨전문점,전통시장,목구4,11000358,목358동,전통시장형,0.6408699702454254,21.621033667587742,35.31992747683415,0.635672465717235,0.040612815295775206,163,431293798,25374,0.6326,0.9949,0.7775
3000755,목상권755,CS100009,호프-간이주점,관광특구,목구5,11000359,목359동,관광특구형,0.6034525059451851,42.978111060381366,47.99506051788675,0.5530889220560338,4.113383690516853,29,293400474,46134,0.5491,0.4858,0.5238
3000756,목상권756,CS100010,반찬가게,골목상권,목구6,11000360,목360동,유입 집중형,0.22369418500836588,4.670096455042426,48.27753032347454,0.41602434948623646,5.715568219426387,138,287622881,26996,0.4105,0.2855,0.3605
3000757,목상권757,CS100000,한식음식점,발달상권,목구7,11000361,목361동,청년 밀집형,0.6667909819786568,17.08466572947571,32.2057743995853,0.7793187230687773,3.293101326721038,189,567368353,483,0.7779,0.5883,0.7021
3000758,목상권758,CS100001,중식음식점,전통시장,목구8,11000362,목362동,가족 주거형,0.19350968200638857,14.950712428763977,36.05708113008188,0.2312059537379558,3.4678970171220698,111,102280014,49134,0.2236,0.5665,0.3608
3000759,목상권759,CS100002,일식음식점,관광특구,목구9,11000363,목363동,일반 주거·생활형,0.08209895535229138,12.283673159950274,20.415048418814358,0.6625817895319286,0.3189393913014529,128,266519678,46741,0.6598,0.9601,0.7799
3000760,목상권760,CS100003,양식음식점,골목상권,목구10,11000364,목364동,발달상권형,0.5436925903372518,6.711626600069175,25.54730233000099,0.23826142948782986,6.747404796702297,181,107201021,13984,0.2308,0.1565,0.2011
3000761,목상권761,CS100004,분식전문점,발달상권,목구11,11000365,목365동,전통시장형,0.6882047105971668,47.43129226369894,44.43532415197296,0.5669717359048426,5.858773241920813,8,811051104,6515,0.5632,0.2676,0.445
3000762,목상권762,CS100005,패스트푸드점,전통시장,목구12,11000366,목366동,관광특구형,0.44421507576524066,11.513427321240203,49.209150369361836,0.6043339293302772,1.8178273322834206,87,670142186,1271,0.6009,0.7727,0.6696
3000763,목상권763,CS100006,제과점,관광특구,목구13,11000367,목367동,유입 집중형,0.25925209427792384,31.112235730473618,55.12235230404769,0.8049961142578107,5.528260534362649,188,8159059,18409,0.8038,0.3089,0.6058
3000764,목상권764,CS100007,커피-음료,골목상권,목구14,11000368,목368동,청년 밀집형,0.4947424356084482,26.77109189493604,31.26562566790607,0.6108864992178812,2.899348316021184,42,823429049,23107,0.6076,0.6375,0.6196
3000765,목상권765,CS100008,치킨전문점,발달상권,목구15,11000369,목369동,가족 주거형,0.5313604478575606,27.288576258823955,29.12761277057355,0.7083203292706056,1.8682052940608038,157,135421847,35491,0.7061,0.7665,0.7303
3000766,목상권766,CS100009,호프-간이주점,전통시장,목구16,11000370,목370동,일반 주거·생활형,0.43024398781479095,48.380580552630825,22.552838913708047,0.08165844450122565,6.903762335159346,112,813313262,27225,0.0724,0.1369,0.0982
3000767,목상권767,CS100010,반찬가게,관광특구,목구17,11000371,목371동,발달상권형,0.30640023093723384,18.415506090119486,29.499588740309726,0.5810104070182754,5.1751421265571675,67,908579804,34512,0.5773,0.353,0.4876
3000768,목상권768,CS100000,한식음식점,골목상권,목구18,11000372,목372동,전통시장형,0.593837528282378,35.14717096014297,58.33630435977787,0.8215755427682891,5.761641371584162,137,104115976,10986,0.8206,0.2797,0.6042
3000769,목상권769,CS100001,중식음식점,발달상권,목구19,11000373,목373동,관광특구형,0.5421267580634035,48.28497103045901,33.26899877992746,0.6876325891344729,6.873526093287967,40,981101561,24981,0.6852,0.1407,0.4674
3000770,목상권770,CS100002,일식음식점,전통시장,목구20,11000374,목374동,유입 집중형,0.4964432113924761,10.458757305041708,29.810319923964887,0.01596002098181486,1.599374133316866,125,903357774,41359,0.006,0.8001,0.3236
3000771,목상권771,CS100003,양식음식점,관광특구,목구21,11000375,목375동,청년 밀집형,0.5848531670168832,24.996358991683106,49.321552196843896,0.29285543419131543,0.32265610023422386,44,247547486,5983,0.286,0.9597,0.5555
3000772,목상권772,CS100004,분식전문점,골목상권,목구22,11000376,목376동,가족 주거형,0.41188875055765983,48.989854555629634,56.788402164419864,0.05257828425786545,1.8380916937695009,69,918610762,19202,0.043,0.7702,0.3339
3000773,목상권773,CS100005,패스트푸드점,발달상권,목구23,11000377,목377동,일반 주거·생활형,0.4457649665672898,49.37159254923668,24.115316647902677,0.32972127483964603,3.6359917356697515,187,614740474,25272,0.3233,0.5455,0.4122
3000774,목상권774,CS100006,제과점,전통시장,목구24,11000378,목378동,발달상권형,0.6615931909260713,27.7766348262357,40.97327082307892,0.03719268897438381,2.764393000668335,98,553416615,20750,0.0275,0.6544,0.2783
3000775,목상권775,CS100007,커피-음료,관광특구,목구0,11000379,목379동,전통시장형,0.5521896401093871,39.72081459616885,37.29219075736867,0.6141831993463267,2.6117124453420963,93,230516646,24607,0.6109,0.6735,0.6359
3000776,목상권776,CS100008,치킨전문점,골목상권,목구1,11000380,목380동,관광특구형,0.14176494640389525,13.585141087210932,51.615628918862754,0.3821629445219325,0.6073990610731936,188,136509861,1910,0.3763,0.9241,0.5954
3000777,목상권777,CS100009,호프-간이주점,발달상권,목구2,11000381,목381동,유입 집중형,0.2883151499552296,6.26428079759039,36.031564946845606,0.5296778737842849,1.968872077797796,187,886103313,25802,0.5254,0.7539,0.6168
3000778,목상권778,CS100010,반찬가게,전통시장,목구3,11000382,목382동,청년 밀집형,0.5441028753550217,35.420311278714074,29.476632927213515,0.2782824804689098,4.896022902124973,8,993626419,9278,0.2712,0.3879,0.3179
3000779,목상권779,CS100000,한식음식점,관광특구,목구4,11000383,목383동,가족 주거형,0.0792767359078336,37.24251580411942,24.694430183943247,0.01832943368198156,6.2908587502227356,42,849787232,6147,0.0084,0.2136,0.0905
3000780,목상권780,CS100001,중식음식점,골목상권,목구5,11000384,목384동,일반 주거·생활형,0.34263001632158474,3.4234386785839743,31.962034303644728,0.5667887296940636,0.7582220929839556,197,868156969,22347,0.563,0.9052,0.6999
3000781,목상권781,CS100002,일식음식점,발달상권,목구6,11000385,목385동,발달상권형,0.3529948831890866,49.73877478601391,37.16821989643434,0.42417911230536115,1.8431859042264476,196,369527618,17902,0.4188,0.7696,0.5591
3000782,목상권782,CS100003,양식음식점,전통시장,목구7,11000386,목386동,전통시장형,0.43359891463975164,49.169786802067904,26.143649084547654,0.33214989754422963,2.0532156780695843,29,443673524,6906,0.3257,0.7433,0.4927
3000783,목상권783,CS100004,분식전문점,관광특구,목구8,11000387,목387동,관광특구형,0.6060511533483804,28.383704513468352,42.30395855907858,0.3444980883209743,7.844826428235969,190,554805183,6325,0.3382,0.0193,0.2106
3000784,목상권784,CS100005,패스트푸드점,골목상권,목구9,11000388,목388동,유입 집중형,0.10598681545585095,38.67835255700757,48.14498713958205,0.6782195207364814,0.05349190583546459,99,643655091,29960,0.6756,0.9933,0.8027
3000785,목상권785,CS100006,제과점,발달상권,목구10,11000389,목389동,청년 밀집형,0.3702844547990803,19.39873060177453,40.14960844426676,0.6603623369866473,4.399484037219238,138,218941402,32164,0.6576,0.45,0.5746
3000786,목상권786,CS100007,커피-음료,전통시장,목구11,11000390,목390동,가족 주거형,0.11654666379762404,49.01492452611581,22.045840057065718,0.4406094114261313,6.616643597562481,85,858947986,1641,0.4354,0.1728,0.3304
3000787,목상권787,CS100008,치킨전문점,관광특구,목구12,11000391,목391동,일반 주거·생활형,0.17109030532864686,44.284407820420334,29.623140940455603,0.379935136635959,1.7057092319155291,196,456347283,25485,0.374,0.7868,0.5391
3000788,목상권788,CS100009,호프-간이주점,골목상권,목구13,11000392,목392동,발달상권형,0.37581629238288466,11.102292956882433,51.22286667235437,0.5807382465298611,2.6412421456737336,6,34566155,40821,0.5771,0.6698,0.6142
3000789,목상권789,CS100010,반찬가게,발달상권,목구14,11000393,목393동,전통시장형,0.0654885762521303,6.603318484876008,36.61721903855813,0.8379831250053335,7.688123395512984,13,957838175,12168,0.8372,0.0389,0.5179
3000790,목상권790,CS100000,한식음식점,전통시장,목구15,11000394,목394동,관광특구형,0.3506635665754773,33.71366917116108,47.515089950116376,0.7683050291556355,0.3120270900773159,85,985569324,37362,0.7667,0.961,0.8444
3000791,목상권791,CS100001,중식음식점,관광특구,목구16,11000395,목395동,유입 집중형,0.397462007361608,15.01008452237654,31.233696560386292,0.28011884876139087,3.3992492300535453,57,342656015,37102,0.2731,0.575,0.3939
3000792,목상권792,CS100002,일식음식점,골목상권,목구17,11000000,목0동,청년 밀집형,0.7781139596257818,30.46582305696681,32.36110259246898,0.13398626135786404,5.6841726633966685,28,846446198,11663,0.1253,0.2894,0.1909
3000793,목상권793,CS100003,양식음식점,발달상권,목구18,11000001,목1동,가족 주거형,0.5549072969909925,24.147573566082595,37.10322785216785,0.8171196549527296,2.1032416158311147,188,643866645,42931,0.8161,0.7371,0.7845
